"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-09","16.78"," 2013"," 1402","0.13","1.6",,,"35","25",,"  290","  310",,"25.1","34.9","    1",,,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-10","16.11"," 1648"," 1256","0.00","0.0",,,"35","23",,"  300","  310",,"23.0","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-11","6.49"," 0543"," 0543","0.00","0.0",,,"31","21",,"  320","  320",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-12","23.71"," 0750"," 0429","1.40","14.6",,,"35","28",,"   40","   50",,"36.0","46.1","    1","    1",,,,,,,"    1",,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-13","17.22"," 1250"," 0257","0.00","0.0",,,"31","21",,"  310","  320",,"25.1","34.9",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-14","9.17"," 0110"," 0108","0.00","0.0",,,"25","18",,"  320","  320",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-15","9.62"," 1634"," 1632","0.00","0.0",,,"33","15",,"  190","  160",,"17.0","23.0","    1",,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-16","13.42"," 1049"," 1049","0.00","0.0",,,"35","21",,"  290","  280",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-17","8.05"," 0057"," 0049","0.00","0.0",,,"21","14",,"  290","  300",,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-18","10.96"," 2133"," 2133","0.95","1.9",,,"40","18",,"   30","   30",,"21.0","23.9","    1",,,,,,,,,,,"    1","    1",,"    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-19","8.95"," 0208"," 0207","0.19","0.0",,,"39","32",,"  320","  310",,"17.9","23.0","    1",,,,,,,"    1",,,,,"    1",,"    1",,"    1","    1",,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-20","8.50"," 0902"," 0901","0.00","0.0",,,"32","26",,"  320","  310",,"21.0","25.9","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-21","14.09"," 1517"," 1515","0.73","7.3",,,"30","22",,"  290","  300",,"28.0","36.9","    1","    1",,,,,,"    1","    1",,,,,,,,"    1",,,"    1",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-22","8.50"," 0257"," 0034","0.00","0.0",,,"26","17",,"  280","  280",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-23","12.30"," 1759"," 2000","0.00","0.0",,,"24","5",,"  320","  310",,"25.1","36.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-24","12.08"," 0935"," 0741","0.00","0.0",,,"13","-2",,"  290","  330",,"21.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-25","5.37"," 0615"," 1710","0.05","0.8",,,"32","12",,"  190","  290",,"13.0","15.0","    1",,,,,,,"    1",,,,"    1",,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-26","9.40"," 2346"," 2149","0.11","1.1",,,"34","15",,"   40","   40",,"25.9","33.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-27","14.54"," 0219"," 0218","0.68","8.8",,,"35","24",,"   10","   10",,"36.0","44.1","    1","    1",,,,,,,"    1",,,,,,,,"    1",,,"    1",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-28","5.14"," 0103"," 0051","0.00","0.0",,,"33","18",,"  270","  250",,"12.1","15.0","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-29","5.59"," 1911"," 1223","0.00","0.0",,,"37","26",,"  280","  270",,"12.1","16.1","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-30","8.50"," 1604"," 1603","0.00","0.0",,,"36","26",,"  270","  280",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-01-31","8.28"," 0515"," 0514","0.00","0.0",,,"26","16",,"  320","  320",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-01","9.62"," 1840"," 1739","0.45","6.8",,,"22","16",,"   10","  360",,"17.0","21.0","    1","    1",,,,,,"    1",,,,"    1",,,,,"    1",,,"    1",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-02","12.97"," 2100"," 1104","0.86","3.6",,,"36","20",,"  320","   50",,"23.0","29.1","    1",,,"    1",,,,,,,,,"    1",,"    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-03","6.93"," 1151"," 1202","0.00","0.0",,,"28","19",,"  320","  290",,"15.0","19.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-04","12.30"," 1555"," 1331","0.00","0.0",,,"33","16",,"  230","  230",,"21.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-05","6.93"," 0046"," 2357","0.27","0.0",,,"40","22",,"  240","  240",,"17.0","21.0","    1","    1","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-06","15.21"," 0517"," 0517","0.00","0.0",,,"42","35",,"  280","  280",,"31.1","40.0","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-07","6.04"," 0137"," 0123","0.02","0.0",,,"42","29",,"  290","  280",,"13.0","16.1","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-08","13.42"," 1924"," 1918","0.27","0.5",,,"39","17",,"  280","  260",,"33.1","45.0","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,"    1",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-09","15.21"," 0037"," 0125","0.00","0.0",,,"31","13",,"  290","  290",,"29.1","38.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-10","11.41"," 1210"," 1607","0.00","0.0",,,"28","19",,"  320","  270",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-11","10.07"," 1217"," 1218","0.00","0.0",,,"29","13",,"  250","  260",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-12","12.75"," 1313"," 1307","0.00","0.0",,,"39","21",,"  250","  240",,"25.9","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-13","13.42"," 1427"," 1518","0.00","0.0",,,"37","23",,"  220","  220",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-14","15.88"," 2314"," 2244","0.00","0.0",,,"52","35",,"  320","  340",,"32.0","40.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-15","20.36"," 0109"," 0036","0.00","0.0",,,"35","21",,"  310","  330",,"33.1","46.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-16","9.62"," 1408"," 0031","0.00","0.0",,,"41","19",,"  220","  310",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-17","6.04"," 0149"," 1126","0.00","0.0",,,"60","36",,"  220","  280",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-18","10.29"," 2107"," 2107","0.05","0.0",,,"60","37",,"  270","  280",,"36.9","53.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-19","22.82"," 1023"," 0848","0.00","0.0",,,"49","17",,"  290","  290",,"36.0","49.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-20","17.22"," 0629"," 0610","0.00","0.0",,,"36","17",,"  320","  320",,"32.0","45.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-21","12.08"," 1539"," 1906","0.08","1.3",,,"30","14",,"  350","  330",,"23.9","32.0","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-22","12.30"," 2024"," 2059","0.00","0.0",,,"38","13",,"  320","  320",,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-23","10.29"," 0841"," 0211","0.00","0.0",,,"41","22",,"  330","  320",,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-24","8.72"," 2055"," 2141","0.00","0.0",,,"44","24",,"  220","  220",,"17.0","21.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-25","12.08"," 2255"," 2253","1.63","1.0",,,"39","30",,"  310","  320",,"33.1","46.1","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-26","11.41"," 0005"," 0001","0.00","0.0",,,"37","28",,"  320","  310",,"29.1","38.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-27","7.61"," 1200"," 1355","0.31","5.3",,,"32","22",,"  350","  350",,"17.9","21.9","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-02-28","8.50"," 2323"," 2322","0.63","0.0",,,"46","25",,"  330","  330",,"25.1","32.0","    1",,,,,,,"    1",,,,"    1",,,"    1","    1",,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-01","11.86"," 0222"," 0221","0.00","0.0",,,"40","29",,"  330","  330",,"29.1","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-02","18.57"," 1111"," 1655","0.02","0.2",,,"48","23",,"  230","  300",,"32.0","42.9","    1",,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-03","12.97"," 0152"," 0152","0.00","0.0",,,"29","12",,"  320","  330",,"30.0","36.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-04","8.05"," 1800"," 1621","0.00","0.0",,,"38","19",,"  200","  170",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-05","12.30"," 1305"," 1431","0.00","0.0",,,"55","29",,"  210","  200",,"29.1","36.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-06","15.88"," 1106"," 1106","0.07","0.0",,,"61","46",,"  210","  210",,"32.0","42.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-07","21.47"," 0549"," 1521","0.41","0.0",,,"57","29",,"  180","  290",,"34.9","44.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-08","8.05"," 0135"," 0046","0.00","0.0",,,"39","25",,"  320","  320",,"17.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-09","13.87"," 2208"," 2208","0.00","0.0",,,"37","29",,"  100","  100",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-10","16.11"," 0517"," 2149","0.02","0.0",,,"40","36",,"  100","  110",,"21.9","25.9","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-11","11.41"," 0637"," 0007","0.52","0.0",,,"51","40",,"  110","  120",,"21.0","29.1","    1","    1",,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-12","12.53"," 0923"," 0903","0.00","0.0",,,"52","37",,"  250","  270",,"23.9","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-13","11.18"," 1146"," 1143","0.00","0.0",,,"49","37",,"  290","  290",,"25.9","33.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-14","7.83"," 0017"," 0140","0.00","0.0",,,"42","32",,"  320","  320",,"16.1","23.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-15","9.84"," 1439"," 2048","0.00","0.0",,,"43","29",,"  110","  200",,"21.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-16","7.16"," 1409"," 1407","0.54","0.0",,,"44","34",,"  320","  320",,"19.9","23.9","    1",,,,,,,,,,,"    1","    1",,"    1",,,"    1",,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-17","9.17"," 0830"," 0837","0.00","0.0",,,"63","37",,"  300","  290",,"16.1","21.9","    1",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-18","18.57"," 1359"," 1439","0.00","0.0",,,"70","46",,"  280","  260",,"36.9","48.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-19","9.17"," 0851"," 0855","0.00","0.0",,,"48","35",,"  320","  330",,"21.9","28.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-20","9.84"," 1558"," 1515","0.00","0.0",,,"40","30",,"  120","  120",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-21","10.51"," 1506"," 1343","0.16","0.3",,,"41","34",,"  140","  130",,"19.9","25.1","    1",,,,,,,,,,,,"    1",,"    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-22","12.75"," 0931"," 0922","0.00","0.0",,,"44","35",,"  340","  330",,"23.9","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-23","7.83"," 1752"," 0246","0.00","0.0",,,"40","32",,"  100","  320",,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-24","10.51"," 1259"," 1256","0.01","0.2",,,"39","31",,"   20","   20",,"21.0","25.9","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-25","12.08"," 1837"," 1829","0.00","0.0",,,"45","30",,"  290","  290",,"19.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-26","15.43"," 1703"," 1702","0.00","0.0",,,"41","26",,"  290","  290",,"25.1","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-27","16.11"," 2330"," 2330","0.00","0.0",,,"45","27",,"  300","  300",,"25.1","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-28","16.33"," 1305"," 0925","0.00","0.0",,,"48","28",,"  290","  290",,"23.0","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-29","12.30"," 1758"," 1758","0.00","0.0",,,"49","32",,"  300","  290",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-30","10.51"," 1613"," 1608","0.00","0.0",,,"55","34",,"  110","  120",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-03-31","8.28"," 2312"," 1628","0.35","0.6",,,"44","33",,"   50","  110",,"17.9","23.0","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-01","15.21"," 0635"," 0932","0.45","0.9",,,"40","33",,"   20","   10",,"28.0","36.9","    1",,,"    1",,,,,,,,,"    1",,"    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-02","15.21"," 1517"," 1517","0.00","0.0",,,"53","37",,"  270","  260",,"25.9","36.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-03","13.87"," 1448"," 1348","0.00","0.0",,,"55","40",,"  300","  300",,"28.0","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-04","6.71"," 1011"," 1011","0.38","0.0",,,"50","37",,"  170","  160",,"21.0","23.9","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-05","17.22"," 0933"," 0933","0.07","0.0",,,"64","39",,"  210","  210",,"34.9","42.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-06","15.21"," 1312"," 0027","0.00","0.0",,,"54","36",,"  280","  270",,"25.9","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-07","8.05"," 1536"," 1535","0.00","0.0",,,"46","34",,"  120","  130",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-08","8.72"," 1434"," 1432","0.00","0.0",,,"48","36",,"  120","  120",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-09","10.07"," 1705"," 1758","0.00","0.0",,,"61","35",,"  200","  200",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-10","10.51"," 1741"," 1636","0.04","0.0",,,"65","40",,"  170","  170",,"21.9","28.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-11","13.42"," 1259"," 1314","0.01","0.0",,,"72","47",,"  210","  220",,"23.9","29.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-12","10.51"," 0348"," 0448","0.08","0.0",,,"66","47",,"  290","  280",,"25.9","36.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-13","13.42"," 1042"," 1042","1.33","0.0",,,"49","43",,"  120","  130",,"25.1","30.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-14","11.41"," 0835"," 0825","0.02","0.0",,,"65","43",,"  320","  310",,"23.0","30.0","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-15","12.08"," 1737"," 1353","0.00","0.0",,,"47","37",,"  120","  110",,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-16","19.01"," 2109"," 2125","0.07","0.0",,,"46","36",,"  130","  120",,"29.1","36.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-17","17.45"," 0312"," 1515","0.96","0.0",,,"63","46",,"  130","  270",,"30.0","36.0","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-18","14.54"," 0455"," 0455","0.00","0.0",,,"61","44",,"  260","  260",,"25.9","34.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-19","6.49"," 0842"," 0848","0.15","0.0",,,"52","42",,"  360","  360",,"14.1","17.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-20","9.17"," 0826"," 0825","0.00","0.0",,,"46","42",,"   80","   90",,"17.9","23.9","    1","    1",,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-21","17.67"," 1401"," 1402","0.00","0.0",,,"56","41",,"  280","  280",,"36.0","46.1","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-22","10.07"," 1156"," 0048","0.00","0.0",,,"50","38",,"   90","  310",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-23","10.51"," 0856"," 0521","0.40","0.0",,,"55","39",,"  130","  180",,"21.0","25.1","    1",,,,,,,,,,,"    1","    1",,"    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-24","8.95"," 1314"," 1349","0.03","0.0",,,"75","54",,"  280","  280",,"21.9","28.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-25","5.82"," 1929"," 1928","0.01","0.0",,,"57","46",,"   90","   90",,"12.1","14.1","    1","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-26","7.38"," 1405"," 1336","0.00","0.0",,,"54","46",,"  100","  100",,"17.9","21.9","    1","    1",,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-27","9.40"," 1506"," 1510","0.00","0.0",,,"78","47",,"  190","  200",,"23.0","25.9","    1","    1",,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-28","18.34"," 1313"," 1313","0.03","0.0",,,"70","62",,"  200","  190",,"33.1","40.9","    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-29","10.96"," 1453"," 1454","0.00","0.0",,,"75","58",,"  230","  220",,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-04-30","8.72"," 0131"," 0536","0.00","0.0",,,"61","48",,"  330","  330",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-05-01","10.74"," 1035"," 1232","0.00","0.0",,,"55","46",,"   70","   80",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-05-02","9.40"," 1430"," 1438","0.00","0.0",,,"62","44",,"  110","  110",,"21.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-05-03","10.07"," 1656"," 1532","0.00","0.0",,,"72","54",,"  170","  180",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-05-04","10.29"," 2153"," 2157","0.37","0.0",,,"67","48",,"  320","  330",,"19.9","25.1","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-05-05","13.42"," 1604"," 1855","0.01","0.0",,,"60","47",,"  280","  290",,"25.9","33.1","    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-05-06","15.21"," 1600"," 1644","0.00","0.0",,,"72","46",,"  200","  190",,"25.9","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-05-07","8.05"," 1521"," 1520","0.36","0.0",,,"70","51",,"  120","  110",,"29.1","38.9","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-05-08","7.61"," 1017"," 1049","0.00","0.0",,,"57","49",,"   70","   60",,"21.0","23.9","    1",,,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-05-09","16.11"," 2358"," 2357","0.00","0.0",,,"68","52",,"   40","   40",,"34.9","44.1",,,,,,,,,,,,,,,"    1",,,,,,,
